"X.2","X.1","X","sect_triris","district","morph","colour","colour_simplif","extleft_fing","medleft_fing","intleft_fing","backleft_fing","extright_fing","medright_fing","intright_fing","backright_fing","left_tot","right_tot","total","mutilation","age","weather","nbindiv_checked","nbindiv_mutil","abund_sect","area","area_km","greenspace_area","greenspace_dens","dovecote","noise_pollut","humpop_2015","nb_passers","bakeries","fabric_manuf","haircut","nb_closedmarkets","nb_openmarkets","nb_biomarkets","nb_foodmarkets","openmarkets","foodmarkets","hrs_closedmarkets","hrs_openmarkets","hrs_biomarkets","tot_openhours","airqual_pca1","recyclwaste","nonrecyclwaste","waste","humpop_dens","human_flow","openmarkets_dens","foodmarkets_dens","hrsarea_openmarkets","hrsarea_totopenhrs","bakeries_dens","fabricmanuf_dens","hairdres_dens","waste_dens","prop_mutil","ID"
1030,1030,1030,223,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1030
1031,1031,1031,223,18,4,"B","B",0,0,0,0,0,0,1,1,0,2,2,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1031
1032,1032,1032,226,18,1,"Bp","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1032
1033,1033,1033,226,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1033
1034,1034,1034,226,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1034
1035,1035,1035,226,18,1,"B","B",1,0,0,0,0,0,0,0,1,0,1,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1035
1036,1036,1036,226,18,1,"Bp","B",0,0,0,0,0,1,1,0,0,2,2,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1036
1037,1037,1037,226,18,1,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1037
1038,1038,1038,226,18,3,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1038
1039,1039,1039,226,18,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1039
1040,1040,1040,226,18,1,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1040
1041,1041,1041,226,18,1,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1041
1042,1042,1042,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1042
1043,1043,1043,226,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1043
1044,1044,1044,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1044
1045,1045,1045,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1045
1046,1046,1046,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1046
1047,1047,1047,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1047
1048,1048,1048,226,18,1,"B","B",1,1,1,1,0,0,1,1,4,2,6,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1048
1049,1049,1049,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1049
1050,1050,1050,226,18,1,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1050
1051,1051,1051,226,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"J","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1051
1052,1052,1052,226,18,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"J","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1052
1053,1053,1053,226,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1053
1054,1054,1054,226,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1054
1055,1055,1055,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1055
1056,1056,1056,226,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1056
1057,1057,1057,226,18,4,"B","B",0,1,1,1,0,0,1,0,3,1,4,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1057
1058,1058,1058,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1058
1059,1059,1059,226,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1059
1060,1060,1060,226,18,1,"B","B",1,0,1,1,0,0,1,0,3,1,4,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1060
1061,1061,1061,226,18,4,"B","B",0,0,1,1,0,0,0,0,2,0,2,1,"A","couvert",30,11,23.5,15.19,0.15,8013.76482669,527.568454686636,0,10,8282,4441668,6,1,26,0,1,0,1,1,1,0,23,0,23,1.48213990173573,5258.5,63854,69112.5,545.227123107307,292407.373271889,0.0658327847267939,0.0658327847267939,1.51415404871626,1.51415404871626,0.394996708360764,0.0658327847267939,1.71165240289664,4549.86833443055,0.366666666666667,1061
1062,1062,1062,232,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1062
1063,1063,1063,232,18,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1063
1064,1064,1064,232,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1064
1065,1065,1065,232,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1065
1066,1066,1066,232,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1066
1067,1067,1067,232,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1067
1068,1068,1068,232,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1068
1069,1069,1069,232,18,1,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1069
1070,1070,1070,232,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1070
1071,1071,1071,232,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1071
1072,1072,1072,232,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1072
1073,1073,1073,232,18,3,"Bp","B",0,0,0,0,1,0,1,1,0,3,3,1,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1073
1074,1074,1074,232,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1074
1075,1075,1075,232,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1075
1076,1076,1076,232,18,1,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1076
1077,1077,1077,232,18,1,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1077
1078,1078,1078,232,18,2,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1078
1079,1079,1079,232,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1079
1080,1080,1080,232,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1080
1081,1081,1081,232,18,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1081
1082,1082,1082,232,18,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",21,4,9.5,16.46,0.16,6076.78633517,369.185075040705,0,10,8166,4660620,6,1,8,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,496.111786148238,283148.238153098,0,0,0,0,0.364520048602673,0.0607533414337789,0.486026731470231,4198.81530984204,0.19047619047619,1082
1083,1083,1083,255,19,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1083
1084,1084,1084,255,19,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1084
1085,1085,1085,255,19,3,"B","B",0,0,1,0,1,1,1,1,1,4,5,1,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1085
1086,1086,1086,255,19,4,"B","B",0,0,1,0,0,1,1,0,1,2,3,1,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1086
1087,1087,1087,255,19,4,"B","B",0,0,0,0,1,0,1,0,0,2,2,1,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1087
1088,1088,1088,255,19,0,"Bgr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1088
1089,1089,1089,255,19,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1089
1090,1090,1090,255,19,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1090
1091,1091,1091,255,19,4,"B","B",1,1,1,1,0,0,0,0,4,0,4,1,"A","ensoleille",29,12,17.3333333333333,23.74,0.24,33692.10586204,1419.21254684246,0,5,7993,1552065,2,0,4,0,0,0,0,0,0,0,0,0,0,2.90418360996278,3951.7,60430,64381.7,336.689132266217,65377.6326874474,0,0,0,0,0.08424599831508,0,0.16849199663016,2711.95029486099,0.413793103448276,1091
